# blastn
# Iteration: 0
# Query: NM_000546.6 Homo sapiens tumor protein p53 (TP53), transcript variant 1, mRNA
# RID: 6SXHBDFH014
# Database: core_nt
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1487 hits found
NM_000546.6	XM_035299886.3	90.175	2005	160	16	517	2512	390	2366	0.0	2577
NM_000546.6	XM_035299886.3	86.059	373	41	5	1	365	19	388	5.45e-103	390
NM_000546.6	NM_001407269.1	100.000	1377	0	0	1136	2512	1266	2642	0.0	2543
NM_000546.6	NM_001407269.1	99.736	1135	0	1	1	1135	1	1132	0.0	2076
NM_000546.6	NM_001407270.1	100.000	1377	0	0	1136	2512	1282	2658	0.0	2543
NM_000546.6	NM_001407270.1	100.000	1022	0	0	114	1135	127	1148	0.0	1888
NM_000546.6	NM_001276698.3	100.000	1377	0	0	1136	2512	760	2136	0.0	2543
NM_000546.6	NM_001276698.3	100.000	619	0	0	517	1135	8	626	0.0	1144
NM_000546.6	NM_001276696.3	100.000	1377	0	0	1136	2512	1269	2645	0.0	2543
NM_000546.6	NM_001276696.3	100.000	1135	0	0	1	1135	1	1135	0.0	2097
NM_000546.6	NM_001276695.3	100.000	1377	0	0	1136	2512	1196	2572	0.0	2543
NM_000546.6	NM_001276695.3	100.000	1137	0	0	1	1137	1	1137	0.0	2100
NM_000546.6	NM_001276699.3	100.000	1377	0	0	1136	2512	687	2063	0.0	2543
NM_000546.6	NM_001276699.3	100.000	621	0	0	517	1137	8	628	0.0	1147
NM_000546.6	AK297462.1	99.780	1362	3	0	392	1753	317	1678	0.0	2499
NM_000546.6	AK297462.1	100.000	314	0	0	4	317	4	317	3.01e-160	580
NM_000546.6	DQ186649.1	98.558	1387	8	4	1136	2512	1186	2570	0.0	2440
NM_000546.6	DQ186649.1	99.911	1128	0	1	10	1137	1	1127	0.0	2076
NM_000546.6	DQ186648.1	98.558	1387	8	4	1136	2512	1259	2643	0.0	2440
NM_000546.6	DQ186648.1	99.734	1126	2	1	10	1135	1	1125	0.0	2061
NM_000546.6	DQ186652.1	98.486	1387	9	4	1136	2512	932	2316	0.0	2435
NM_000546.6	DQ186652.1	100.000	621	0	0	517	1137	253	873	0.0	1147
NM_000546.6	DQ186651.1	98.486	1387	9	4	1136	2512	1005	2389	0.0	2435
NM_000546.6	DQ186651.1	100.000	619	0	0	517	1135	253	871	0.0	1144
NM_000546.6	X02469.1	100.000	1317	0	0	8	1324	1	1317	0.0	2433
NM_000546.6	AK312568.1	99.849	1321	2	0	4	1324	6	1326	0.0	2429
NM_000546.6	AF192534.1	100.000	1305	0	0	87	1391	865	2169	0.0	2410
NM_000546.6	M14694.1	99.770	1307	3	0	18	1324	1	1307	0.0	2398
NM_000546.6	M14695.1	99.770	1304	2	1	21	1324	1	1303	0.0	2390
NM_000546.6	OK040661.1	99.844	1280	1	1	1233	2512	2718264	2716986	0.0	2351
NM_000546.6	OK040661.1	100.000	280	0	0	238	517	2724838	2724559	2.40e-141	518
NM_000546.6	OK040661.1	100.000	187	0	0	517	703	2723802	2723616	1.20e-89	346
NM_000546.6	OK040661.1	100.000	139	0	0	923	1061	2722404	2722266	5.77e-63	257
NM_000546.6	OK040661.1	81.481	324	50	8	2068	2384	13000923	13001243	5.77e-63	257
NM_000546.6	OK040661.1	81.848	303	50	5	2079	2378	14399119	14398819	9.65e-61	250
NM_000546.6	OK040661.1	81.000	300	52	3	2080	2375	14971617	14971915	9.72e-56	233
NM_000546.6	OK040661.1	80.844	308	44	11	2077	2377	6519795	6519496	4.52e-54	228
NM_000546.6	OK040661.1	81.145	297	43	11	2073	2362	11065096	11065386	1.63e-53	226
NM_000546.6	OK040661.1	79.751	321	51	10	2064	2375	12130820	12131135	7.57e-52	220
NM_000546.6	OK040661.1	80.836	287	48	6	2080	2362	16680318	16680601	2.72e-51	219
NM_000546.6	OK040661.1	80.201	298	52	4	2081	2375	7783064	7783357	9.79e-51	217
NM_000546.6	OK040661.1	99.167	120	0	1	701	819	2723537	2723418	3.52e-50	215
NM_000546.6	OK040661.1	80.000	305	50	8	2079	2375	3309791	3310092	3.52e-50	215
NM_000546.6	OK040661.1	81.295	278	41	9	2091	2362	6549676	6549948	3.52e-50	215
NM_000546.6	OK040661.1	80.000	300	50	8	2090	2384	398938	398644	1.27e-49	213
NM_000546.6	OK040661.1	80.702	285	46	8	2094	2374	2804847	2805126	1.27e-49	213
NM_000546.6	OK040661.1	79.487	312	55	6	2076	2382	4423654	4423347	1.27e-49	213
NM_000546.6	OK040661.1	79.612	309	52	9	2085	2389	33580	33279	4.56e-49	211
NM_000546.6	OK040661.1	100.000	114	0	0	1	114	2736055	2735942	4.56e-49	211
NM_000546.6	OK040661.1	79.863	293	54	4	2085	2374	975245	974955	1.64e-48	209
NM_000546.6	OK040661.1	80.000	295	49	7	2084	2374	10070917	10070629	1.64e-48	209
NM_000546.6	OK040661.1	79.412	306	56	6	2075	2375	11244055	11243752	1.64e-48	209
NM_000546.6	OK040661.1	99.138	116	0	1	809	924	2722860	2722746	5.89e-48	207
NM_000546.6	OK040661.1	78.683	319	62	5	2075	2387	3560117	3559799	5.89e-48	207
NM_000546.6	OK040661.1	79.365	315	49	10	2076	2378	10665393	10665083	5.89e-48	207
NM_000546.6	OK040661.1	80.727	275	44	5	2083	2350	1811891	1812163	2.12e-47	206
NM_000546.6	OK040661.1	79.725	291	54	3	2098	2384	16099616	16099905	2.12e-47	206
NM_000546.6	OK040661.1	100.000	110	0	0	1133	1242	2719283	2719174	7.62e-47	204
NM_000546.6	OK040661.1	79.730	296	49	9	2091	2378	8863486	8863194	7.62e-47	204
NM_000546.6	OK040661.1	79.530	298	51	7	2082	2374	10092414	10092122	7.62e-47	204
NM_000546.6	OK040661.1	79.016	305	56	7	2084	2384	2199100	2199400	2.74e-46	202
NM_000546.6	OK040661.1	79.592	294	50	8	2088	2376	13359552	13359840	2.74e-46	202
NM_000546.6	OK040661.1	80.137	292	41	13	2082	2362	13795466	13795751	2.74e-46	202
NM_000546.6	OK040661.1	79.798	297	42	11	2089	2375	4629266	4628978	9.86e-46	200
NM_000546.6	OK040661.1	79.931	289	44	11	2094	2374	11580592	11580310	9.86e-46	200
NM_000546.6	OK040661.1	79.016	305	55	7	2085	2384	15031567	15031267	9.86e-46	200
NM_000546.6	OK040661.1	79.333	300	49	12	2093	2384	988907	988613	3.55e-45	198
NM_000546.6	OK040661.1	79.452	292	49	8	2089	2374	7234919	7235205	1.28e-44	196
NM_000546.6	OK040661.1	79.514	288	49	8	2091	2374	9442639	9442920	1.28e-44	196
NM_000546.6	OK040661.1	79.252	294	51	8	2074	2362	14833062	14833350	1.28e-44	196
NM_000546.6	OK040661.1	79.643	280	49	5	2104	2375	4834892	4834613	4.59e-44	195
NM_000546.6	OK040661.1	79.522	293	45	13	2092	2375	7789300	7789586	4.59e-44	195
NM_000546.6	OK040661.1	78.317	309	61	3	2079	2384	13995856	13995551	4.59e-44	195
NM_000546.6	OK040661.1	79.054	296	51	8	2090	2378	12417535	12417244	1.65e-43	193
NM_000546.6	OK040661.1	100.000	103	0	0	114	216	2725188	2725086	5.93e-43	191
NM_000546.6	OK040661.1	78.758	306	50	12	2079	2374	12501583	12501283	5.93e-43	191
NM_000546.6	OK040661.1	78.618	304	51	10	2079	2375	2335683	2335979	2.13e-42	189
NM_000546.6	OK040661.1	78.947	285	54	5	2093	2377	2838800	2839078	2.13e-42	189
NM_000546.6	OK040661.1	78.176	307	57	9	2074	2375	3342103	3342404	7.68e-42	187
NM_000546.6	OK040661.1	78.571	294	56	6	2088	2378	5197487	5197198	7.68e-42	187
NM_000546.6	OK040661.1	79.211	279	49	7	2107	2378	5679412	5679136	2.76e-41	185
NM_000546.6	OK040661.1	78.289	304	55	5	2089	2384	5779195	5778895	2.76e-41	185
NM_000546.6	OK040661.1	78.767	292	50	11	2078	2362	12678688	12678974	2.76e-41	185
NM_000546.6	OK040661.1	79.038	291	45	12	2077	2362	13774559	13774280	2.76e-41	185
NM_000546.6	OK040661.1	78.305	295	56	4	2084	2375	135622	135911	9.93e-41	183
NM_000546.6	OK040661.1	78.966	290	46	11	2077	2362	10687597	10687875	9.93e-41	183
NM_000546.6	OK040661.1	77.673	318	59	8	2075	2384	11425255	11424942	9.93e-41	183
NM_000546.6	OK040661.1	79.630	270	44	6	2100	2362	15816710	15816975	9.93e-41	183
NM_000546.6	OK040661.1	78.000	300	59	6	2090	2384	3289869	3289572	3.57e-40	182
NM_000546.6	OK040661.1	80.579	242	42	3	2123	2362	10419442	10419680	3.57e-40	182
NM_000546.6	OK040661.1	78.716	296	46	15	2092	2376	11925139	11924850	3.57e-40	182
NM_000546.6	OK040661.1	77.399	323	62	10	2068	2384	15757482	15757165	3.57e-40	182
NM_000546.6	OK040661.1	80.894	246	31	10	2093	2327	2854432	2854192	1.28e-39	180
NM_000546.6	OK040661.1	77.885	312	54	10	2075	2375	4739662	4739969	1.28e-39	180
NM_000546.6	OK040661.1	78.595	299	45	14	2086	2374	6936542	6936831	1.28e-39	180
NM_000546.6	OK040661.1	78.571	294	46	15	2091	2374	12965724	12965438	4.62e-39	178
NM_000546.6	OK040661.1	78.723	282	48	10	2089	2362	16212577	16212854	4.62e-39	178
NM_000546.6	OK040661.1	78.082	292	54	9	2089	2375	14057050	14057336	1.66e-38	176
NM_000546.6	OK040661.1	78.146	302	46	10	2087	2375	544938	544644	5.98e-38	174
NM_000546.6	OK040661.1	77.888	303	51	9	2086	2374	4591855	4592155	5.98e-38	174
NM_000546.6	OK040661.1	78.369	282	52	6	2100	2374	13530706	13530985	5.98e-38	174
NM_000546.6	OK040661.1	83.696	184	30	0	2194	2377	14633116	14633299	5.98e-38	174
NM_000546.6	OK040661.1	78.369	282	52	6	2100	2374	15510711	15510432	5.98e-38	174
NM_000546.6	OK040661.1	78.339	277	53	4	2104	2375	321425	321699	2.15e-37	172
NM_000546.6	OK040661.1	78.351	291	45	12	2074	2363	14799064	14799337	2.15e-37	172
NM_000546.6	OK040661.1	78.788	264	49	4	2115	2373	10059797	10059536	7.73e-37	171
NM_000546.6	OK040661.1	82.723	191	33	0	2194	2384	12270797	12270607	7.73e-37	171
NM_000546.6	OK040661.1	77.419	310	55	11	2073	2378	15155727	15155429	7.73e-37	171
NM_000546.6	OK040661.1	77.966	295	48	12	2088	2374	6085708	6085423	2.78e-36	169
NM_000546.6	OK040661.1	77.451	306	53	13	2079	2375	10260560	10260858	2.78e-36	169
NM_000546.6	OK040661.1	77.551	294	57	7	2088	2376	16688116	16688405	2.78e-36	169
NM_000546.6	OK040661.1	77.288	295	57	8	2086	2375	1437839	1438128	3.60e-35	165
NM_000546.6	OK040661.1	79.668	241	40	8	2084	2319	2013532	2013296	3.60e-35	165
NM_000546.6	OK040661.1	77.551	294	53	11	2076	2362	9426707	9426994	3.60e-35	165
NM_000546.6	OK040661.1	77.409	301	52	15	2072	2362	10984855	10985149	3.60e-35	165
NM_000546.6	OK040661.1	77.397	292	52	9	2086	2374	4374692	4374972	4.65e-34	161
NM_000546.6	OK040661.1	76.547	307	61	8	2075	2376	20223	20523	6.02e-33	158
NM_000546.6	OK040661.1	79.325	237	40	6	2085	2314	2521677	2521911	6.02e-33	158
NM_000546.6	OK040661.1	76.636	321	54	14	2073	2385	2783996	2784303	6.02e-33	158
NM_000546.6	OK040661.1	77.612	268	54	3	2113	2374	14643857	14644124	6.02e-33	158
NM_000546.6	OK040661.1	76.582	316	54	17	2072	2374	1331991	1331683	2.16e-32	156
NM_000546.6	OK040661.1	77.617	277	49	11	2092	2362	5826288	5826557	2.16e-32	156
NM_000546.6	OK040661.1	77.083	288	55	8	2093	2375	8407980	8407699	2.16e-32	156
NM_000546.6	OK040661.1	77.193	285	51	11	2086	2362	11086988	11087266	7.79e-32	154
NM_000546.6	OK040661.1	76.489	319	51	16	2074	2375	16236211	16235900	2.80e-31	152
NM_000546.6	OK040661.1	77.113	284	49	11	2104	2376	11424730	11424452	1.01e-30	150
NM_000546.6	OK040661.1	77.061	279	53	6	2104	2378	11678135	11678406	1.01e-30	150
NM_000546.6	OK040661.1	76.623	308	50	15	2072	2362	13417155	13417457	1.01e-30	150
NM_000546.6	OK040661.1	81.667	180	30	3	2199	2376	2141564	2141386	1.30e-29	147
NM_000546.6	OK040661.1	76.408	284	60	7	2096	2374	3709643	3709924	1.30e-29	147
NM_000546.6	OK040661.1	76.207	290	61	6	2087	2373	5070833	5070549	1.30e-29	147
NM_000546.6	OK040661.1	77.061	279	49	7	2088	2362	12662834	12663101	1.30e-29	147
NM_000546.6	OK040661.1	88.983	118	13	0	2263	2380	14737632	14737749	1.30e-29	147
NM_000546.6	OK040661.1	76.655	287	52	11	2093	2374	9538424	9538148	4.69e-29	145
NM_000546.6	OK040661.1	80.412	194	35	3	2129	2320	13260640	13260448	4.69e-29	145
NM_000546.6	OK040661.1	76.510	298	50	14	2096	2378	14745857	14745565	4.69e-29	145
NM_000546.6	OK040661.1	80.541	185	36	0	2200	2384	1447423	1447607	1.69e-28	143
NM_000546.6	OK040661.1	75.817	306	60	10	2083	2381	14287696	14287994	1.69e-28	143
NM_000546.6	OK040661.1	100.000	76	0	0	1060	1135	2722175	2722100	6.06e-28	141
NM_000546.6	OK040661.1	76.066	305	51	15	2068	2362	4418487	4418195	2.18e-27	139
NM_000546.6	OK040661.1	76.325	283	54	9	2099	2375	13194267	13193992	2.18e-27	139
NM_000546.6	OK040661.1	76.596	282	45	14	2082	2346	3154501	3154224	2.82e-26	135
NM_000546.6	OK040661.1	75.081	309	65	11	2072	2374	10888074	10888376	1.01e-25	134
NM_000546.6	OK040661.1	76.892	251	46	7	2120	2362	13231152	13231398	3.65e-25	132
NM_000546.6	OK040661.1	76.829	246	50	6	2104	2346	15131145	15130904	3.65e-25	132
NM_000546.6	OK040661.1	75.839	298	49	15	2087	2373	44944	44659	1.31e-24	130
NM_000546.6	OK040661.1	75.490	306	51	15	2078	2362	1614103	1613801	4.72e-24	128
NM_000546.6	OK040661.1	75.439	285	58	12	2098	2377	12882655	12882932	4.72e-24	128
NM_000546.6	OK040661.1	85.246	122	18	0	2253	2374	10979720	10979599	1.70e-23	126
NM_000546.6	OK040661.1	80.233	172	28	4	2204	2372	5216378	5216546	6.10e-23	124
NM_000546.6	OK040661.1	76.423	246	47	6	2135	2374	3070299	3070059	2.20e-22	122
NM_000546.6	OK040661.1	75.254	295	53	10	2094	2374	3181199	3180911	2.20e-22	122
NM_000546.6	OK040661.1	75.497	302	44	15	2087	2384	2692129	2692404	7.90e-22	121
NM_000546.6	OK040661.1	75.627	279	49	12	2089	2362	9028194	9027930	7.90e-22	121
NM_000546.6	OK040661.1	76.957	230	42	9	2139	2362	13453417	13453641	7.90e-22	121
NM_000546.6	OK040661.1	85.217	115	17	0	2263	2377	8583102	8582988	2.84e-21	119
NM_000546.6	OK040661.1	76.623	231	44	6	2159	2381	16304743	16304515	2.84e-21	119
NM_000546.6	OK040661.1	75.600	250	55	6	2113	2358	16310416	16310169	2.84e-21	119
NM_000546.6	OK040661.1	76.623	231	43	8	2104	2327	392984	392758	1.02e-20	117
NM_000546.6	OK040661.1	75.166	302	47	15	2087	2383	13069229	13069507	1.02e-20	117
NM_000546.6	OK040661.1	90.805	87	8	0	2291	2377	13563653	13563739	1.02e-20	117
NM_000546.6	OK040661.1	89.130	92	10	0	2269	2360	7911681	7911590	3.67e-20	115
NM_000546.6	OK040661.1	76.682	223	42	8	2113	2327	13082949	13082729	3.67e-20	115
NM_000546.6	OK040661.1	82.014	139	22	3	2245	2380	16539351	16539213	3.67e-20	115
NM_000546.6	OK040661.1	84.167	120	15	4	2266	2383	9359815	9359932	1.32e-19	113
NM_000546.6	OK040661.1	76.211	227	45	9	2098	2316	5140251	5140476	4.75e-19	111
NM_000546.6	OK040661.1	89.655	87	9	0	2291	2377	11849166	11849080	4.75e-19	111
NM_000546.6	OK040661.1	89.655	87	9	0	2291	2377	15477727	15477641	4.75e-19	111
NM_000546.6	OK040661.1	74.648	284	54	10	2096	2362	12361533	12361251	1.71e-18	110
NM_000546.6	OK040661.1	74.324	296	57	12	2098	2385	336464	336180	6.15e-18	108
NM_000546.6	OK040661.1	84.404	109	16	1	2276	2384	441856	441963	2.21e-17	106
NM_000546.6	OK040661.1	76.329	207	43	5	2129	2331	8123948	8123744	2.21e-17	106
NM_000546.6	OK040661.1	83.333	114	19	0	2263	2376	9221427	9221540	2.21e-17	106
NM_000546.6	OK040661.1	82.114	123	22	0	2254	2376	10618296	10618418	2.21e-17	106
NM_000546.6	OK040661.1	74.286	280	58	10	2086	2359	11357345	11357616	2.21e-17	106
NM_000546.6	OK040661.1	85.321	109	9	4	2254	2362	11566592	11566693	2.21e-17	106
NM_000546.6	OK040661.1	81.022	137	21	5	2254	2386	13382804	13382939	7.95e-17	104
NM_000546.6	OK040661.1	79.487	156	25	6	2073	2223	16185827	16185980	7.95e-17	104
NM_000546.6	OK040661.1	81.102	127	24	0	2248	2374	351234	351360	2.86e-16	102
NM_000546.6	OK040661.1	74.126	286	54	11	2107	2384	10382636	10382909	1.03e-15	100
NM_000546.6	OK040661.1	85.000	100	14	1	2263	2362	12339569	12339667	1.03e-15	100
NM_000546.6	OK040661.1	86.667	90	12	0	2287	2376	15365778	15365689	1.03e-15	100
NM_000546.6	OK040661.1	81.897	116	21	0	2245	2360	16314765	16314650	3.70e-15	99.0
NM_000546.6	OK040661.1	83.333	108	14	3	2275	2380	1400649	1400754	1.33e-14	97.1
NM_000546.6	OK040661.1	75.000	232	47	4	2107	2328	6430651	6430881	1.33e-14	97.1
NM_000546.6	OK040661.1	73.852	283	56	13	2088	2362	11356532	11356260	1.33e-14	97.1
NM_000546.6	OK040661.1	74.419	258	49	12	2140	2386	5663927	5663676	4.79e-14	95.3
NM_000546.6	OK040661.1	86.364	88	10	2	2276	2362	7106814	7106900	4.79e-14	95.3
NM_000546.6	OK040661.1	83.000	100	17	0	2263	2362	76363	76264	6.19e-13	91.6
NM_000546.6	OK040661.1	82.692	104	16	2	2255	2357	12606741	12606639	6.19e-13	91.6
NM_000546.6	OK040661.1	84.043	94	14	1	2289	2381	5151728	5151635	2.23e-12	89.8
NM_000546.6	OK040661.1	82.828	99	17	0	2276	2374	16169050	16169148	2.23e-12	89.8
NM_000546.6	OK040661.1	89.855	69	6	1	2268	2335	12666612	12666544	8.01e-12	87.9
NM_000546.6	OK040661.1	84.524	84	13	0	2290	2373	2556035	2555952	1.04e-10	84.2
NM_000546.6	OK040661.1	74.324	222	46	6	2144	2362	14607056	14607269	1.04e-10	84.2
NM_000546.6	OK040661.1	83.908	87	14	0	2289	2375	14976161	14976075	1.04e-10	84.2
NM_000546.6	OK040661.1	77.632	152	23	9	2079	2222	2643706	2643558	3.73e-10	82.4
NM_000546.6	OK040661.1	83.529	85	14	0	2287	2371	14135198	14135114	1.34e-09	80.5
NM_000546.6	OK040661.1	85.526	76	11	0	2287	2362	14213986	14214061	1.34e-09	80.5
NM_000546.6	OK040661.1	83.529	85	14	0	2287	2371	14261365	14261281	1.34e-09	80.5
NM_000546.6	OK040661.1	73.118	279	51	9	2107	2376	14281317	14281054	4.82e-09	78.7
NM_000546.6	OK040661.1	85.135	74	11	0	2287	2360	13967731	13967658	1.73e-08	76.8
